country,state,county,date,cases,deaths,recovered,date_sx,cdr_low,cdr_mid,cdr_high,cases_target_low,cases_target_mid,cases_target_high
Mainland China,Guizhou,NA,02-11-2020,127,1,17,02-02-2020,0.05,0.1,0.2,635,1270,2540
Mainland China,Shanxi,NA,02-11-2020,124,0,30,02-02-2020,0.05,0.1,0.2,620,1240,2480
Mainland China,Liaoning,NA,02-11-2020,111,0,19,02-02-2020,0.05,0.1,0.2,555,1110,2220
Mainland China,Tianjin,NA,02-11-2020,106,2,10,02-02-2020,0.05,0.1,0.2,530,1060,2120
Mainland China,Gansu,NA,02-11-2020,86,2,24,02-02-2020,0.05,0.1,0.2,430,860,1720
Mainland China,Jilin,NA,02-11-2020,81,1,18,02-02-2020,0.05,0.1,0.2,405,810,1620
Mainland China,Inner Mongolia,NA,02-11-2020,58,0,5,02-02-2020,0.05,0.1,0.2,290,580,1160
Mainland China,Xinjiang,NA,02-11-2020,55,0,3,02-02-2020,0.05,0.1,0.2,275,550,1100
Mainland China,Ningxia,NA,02-11-2020,53,0,22,02-02-2020,0.05,0.1,0.2,265,530,1060
Hong Kong,Hong Kong,NA,02-11-2020,49,1,0,02-02-2020,0.05,0.1,0.2,245,490,980
Singapore,NA,NA,02-11-2020,47,0,9,02-02-2020,0.05,0.1,0.2,235,470,940
Thailand,NA,NA,02-11-2020,33,0,10,02-02-2020,0.05,0.1,0.2,165,330,660
South Korea,NA,NA,02-11-2020,28,0,3,02-02-2020,0.05,0.1,0.2,140,280,560
Japan,NA,NA,02-11-2020,26,0,9,02-02-2020,0.05,0.1,0.2,130,260,520
Mainland China,Qinghai,NA,02-11-2020,18,0,5,02-02-2020,0.05,0.1,0.2,90,180,360
Malaysia,NA,NA,02-11-2020,18,0,3,02-02-2020,0.05,0.1,0.2,90,180,360
Taiwan,Taiwan,NA,02-11-2020,18,0,1,02-02-2020,0.05,0.1,0.2,90,180,360
Germany,NA,NA,02-11-2020,16,0,0,02-02-2020,0.05,0.1,0.2,80,160,320
Vietnam,NA,NA,02-11-2020,15,0,6,02-02-2020,0.05,0.1,0.2,75,150,300
France,NA,NA,02-11-2020,11,0,0,02-02-2020,0.05,0.1,0.2,55,110,220
Macau,Macau,NA,02-11-2020,10,0,1,02-02-2020,0.05,0.1,0.2,50,100,200
UK,NA,NA,02-11-2020,8,0,0,02-02-2020,0.05,0.1,0.2,40,80,160
United Arab Emirates,NA,NA,02-11-2020,8,0,0,02-02-2020,0.05,0.1,0.2,40,80,160
Australia,Queensland,NA,02-11-2020,5,0,0,02-02-2020,0.05,0.1,0.2,25,50,100
Australia,New South Wales,NA,02-11-2020,4,0,2,02-02-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,02-11-2020,4,0,0,02-02-2020,0.05,0.1,0.2,20,40,80
Canada,British Columbia,British Columbia,02-11-2020,4,0,0,02-02-2020,0.05,0.1,0.2,20,40,80
India,NA,NA,02-11-2020,3,0,0,02-02-2020,0.05,0.1,0.2,15,30,60
Italy,NA,NA,02-11-2020,3,0,0,02-02-2020,0.05,0.1,0.2,15,30,60
Philippines,NA,NA,02-11-2020,3,1,0,02-02-2020,0.05,0.1,0.2,15,30,60
Australia,South Australia,NA,02-11-2020,2,0,0,02-02-2020,0.05,0.1,0.2,10,20,40
Canada,"Toronto, ON",Toronto,02-11-2020,2,0,0,02-02-2020,0.05,0.1,0.2,10,20,40
Russia,NA,NA,02-11-2020,2,0,0,02-02-2020,0.05,0.1,0.2,10,20,40
Spain,NA,NA,02-11-2020,2,0,0,02-02-2020,0.05,0.1,0.2,10,20,40
Belgium,NA,NA,02-11-2020,1,0,0,02-02-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,02-11-2020,1,0,0,02-02-2020,0.05,0.1,0.2,5,10,20
Canada,"London, ON",London,02-11-2020,1,0,0,02-02-2020,0.05,0.1,0.2,5,10,20
Finland,NA,NA,02-11-2020,1,0,0,02-02-2020,0.05,0.1,0.2,5,10,20
Mainland China,Tibet,NA,02-11-2020,1,0,0,02-02-2020,0.05,0.1,0.2,5,10,20
Nepal,NA,NA,02-11-2020,1,0,0,02-02-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,02-11-2020,1,0,1,02-02-2020,0.05,0.1,0.2,5,10,20
Sweden,NA,NA,02-11-2020,1,0,0,02-02-2020,0.05,0.1,0.2,5,10,20
Mainland China,Hubei,NA,02-12-2020,33366,1068,2686,02-03-2020,0.05,0.1,0.2,166830,333660,667320
Mainland China,Guangdong,NA,02-12-2020,1219,1,275,02-03-2020,0.05,0.1,0.2,6095,12190,24380
Mainland China,Henan,NA,02-12-2020,1135,8,246,02-03-2020,0.05,0.1,0.2,5675,11350,22700
Mainland China,Zhejiang,NA,02-12-2020,1131,0,321,02-03-2020,0.05,0.1,0.2,5655,11310,22620
Mainland China,Hunan,NA,02-12-2020,946,2,304,02-03-2020,0.05,0.1,0.2,4730,9460,18920
Mainland China,Anhui,NA,02-12-2020,889,4,127,02-03-2020,0.05,0.1,0.2,4445,8890,17780
Mainland China,Jiangxi,NA,02-12-2020,844,1,152,02-03-2020,0.05,0.1,0.2,4220,8440,16880
Mainland China,Jiangsu,NA,02-12-2020,543,0,125,02-03-2020,0.05,0.1,0.2,2715,5430,10860
Mainland China,Chongqing,NA,02-12-2020,518,3,102,02-03-2020,0.05,0.1,0.2,2590,5180,10360
Mainland China,Shandong,NA,02-12-2020,497,2,92,02-03-2020,0.05,0.1,0.2,2485,4970,9940
Mainland China,Sichuan,NA,02-12-2020,436,1,92,02-03-2020,0.05,0.1,0.2,2180,4360,8720
Mainland China,Heilongjiang,NA,02-12-2020,378,8,31,02-03-2020,0.05,0.1,0.2,1890,3780,7560
Mainland China,Beijing,NA,02-12-2020,352,3,56,02-03-2020,0.05,0.1,0.2,1760,3520,7040
Mainland China,Shanghai,NA,02-12-2020,311,1,57,02-03-2020,0.05,0.1,0.2,1555,3110,6220
Mainland China,Fujian,NA,02-12-2020,272,0,53,02-03-2020,0.05,0.1,0.2,1360,2720,5440
Mainland China,Hebei,NA,02-12-2020,251,2,54,02-03-2020,0.05,0.1,0.2,1255,2510,5020
Mainland China,Shaanxi,NA,02-12-2020,225,0,43,02-03-2020,0.05,0.1,0.2,1125,2250,4500
Mainland China,Guangxi,NA,02-12-2020,222,1,32,02-03-2020,0.05,0.1,0.2,1110,2220,4440
Others,Diamond Princess cruise ship,NA,02-12-2020,175,0,0,02-03-2020,0.05,0.1,0.2,875,1750,3500
Mainland China,Hainan,NA,02-12-2020,157,4,27,02-03-2020,0.05,0.1,0.2,785,1570,3140
Mainland China,Yunnan,NA,02-12-2020,154,0,26,02-03-2020,0.05,0.1,0.2,770,1540,3080
Mainland China,Guizhou,NA,02-12-2020,133,1,18,02-03-2020,0.05,0.1,0.2,665,1330,2660
Mainland China,Shanxi,NA,02-12-2020,126,0,33,02-03-2020,0.05,0.1,0.2,630,1260,2520
Mainland China,Liaoning,NA,02-12-2020,116,1,20,02-03-2020,0.05,0.1,0.2,580,1160,2320
Mainland China,Tianjin,NA,02-12-2020,112,2,11,02-03-2020,0.05,0.1,0.2,560,1120,2240
Mainland China,Gansu,NA,02-12-2020,87,2,31,02-03-2020,0.05,0.1,0.2,435,870,1740
Mainland China,Jilin,NA,02-12-2020,83,1,22,02-03-2020,0.05,0.1,0.2,415,830,1660
Mainland China,Inner Mongolia,NA,02-12-2020,60,0,6,02-03-2020,0.05,0.1,0.2,300,600,1200
Mainland China,Xinjiang,NA,02-12-2020,59,0,3,02-03-2020,0.05,0.1,0.2,295,590,1180
Mainland China,Ningxia,NA,02-12-2020,58,0,24,02-03-2020,0.05,0.1,0.2,290,580,1160
Hong Kong,Hong Kong,NA,02-12-2020,50,1,1,02-03-2020,0.05,0.1,0.2,250,500,1000
Singapore,NA,NA,02-12-2020,50,0,15,02-03-2020,0.05,0.1,0.2,250,500,1000
Thailand,NA,NA,02-12-2020,33,0,10,02-03-2020,0.05,0.1,0.2,165,330,660
Japan,NA,NA,02-12-2020,28,0,9,02-03-2020,0.05,0.1,0.2,140,280,560
South Korea,NA,NA,02-12-2020,28,0,7,02-03-2020,0.05,0.1,0.2,140,280,560
Mainland China,Qinghai,NA,02-12-2020,18,0,9,02-03-2020,0.05,0.1,0.2,90,180,360
Malaysia,NA,NA,02-12-2020,18,0,3,02-03-2020,0.05,0.1,0.2,90,180,360
Taiwan,Taiwan,NA,02-12-2020,18,0,1,02-03-2020,0.05,0.1,0.2,90,180,360
Germany,NA,NA,02-12-2020,16,0,0,02-03-2020,0.05,0.1,0.2,80,160,320
Vietnam,NA,NA,02-12-2020,15,0,6,02-03-2020,0.05,0.1,0.2,75,150,300
France,NA,NA,02-12-2020,11,0,2,02-03-2020,0.05,0.1,0.2,55,110,220
Macau,Macau,NA,02-12-2020,10,0,2,02-03-2020,0.05,0.1,0.2,50,100,200
UK,NA,NA,02-12-2020,9,0,1,02-03-2020,0.05,0.1,0.2,45,90,180
United Arab Emirates,NA,NA,02-12-2020,8,0,1,02-03-2020,0.05,0.1,0.2,40,80,160
Australia,Queensland,NA,02-12-2020,5,0,0,02-03-2020,0.05,0.1,0.2,25,50,100
Australia,New South Wales,NA,02-12-2020,4,0,2,02-03-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,02-12-2020,4,0,0,02-03-2020,0.05,0.1,0.2,20,40,80
Canada,British Columbia,British Columbia,02-12-2020,4,0,0,02-03-2020,0.05,0.1,0.2,20,40,80
India,NA,NA,02-12-2020,3,0,0,02-03-2020,0.05,0.1,0.2,15,30,60
Italy,NA,NA,02-12-2020,3,0,0,02-03-2020,0.05,0.1,0.2,15,30,60
Philippines,NA,NA,02-12-2020,3,1,1,02-03-2020,0.05,0.1,0.2,15,30,60
Australia,South Australia,NA,02-12-2020,2,0,0,02-03-2020,0.05,0.1,0.2,10,20,40
Canada,"Toronto, ON",Toronto,02-12-2020,2,0,0,02-03-2020,0.05,0.1,0.2,10,20,40
Russia,NA,NA,02-12-2020,2,0,2,02-03-2020,0.05,0.1,0.2,10,20,40
Spain,NA,NA,02-12-2020,2,0,0,02-03-2020,0.05,0.1,0.2,10,20,40
Belgium,NA,NA,02-12-2020,1,0,0,02-03-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,02-12-2020,1,0,1,02-03-2020,0.05,0.1,0.2,5,10,20
Canada,"London, ON",London,02-12-2020,1,0,1,02-03-2020,0.05,0.1,0.2,5,10,20
Finland,NA,NA,02-12-2020,1,0,1,02-03-2020,0.05,0.1,0.2,5,10,20
Mainland China,Tibet,NA,02-12-2020,1,0,1,02-03-2020,0.05,0.1,0.2,5,10,20
Nepal,NA,NA,02-12-2020,1,0,1,02-03-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,02-12-2020,1,0,1,02-03-2020,0.05,0.1,0.2,5,10,20
Sweden,NA,NA,02-12-2020,1,0,0,02-03-2020,0.05,0.1,0.2,5,10,20
Mainland China,Hubei,NA,02-13-2020,48206,1310,3459,02-04-2020,0.05,0.1,0.2,241030,482060,964120
Mainland China,Guangdong,NA,02-13-2020,1241,2,314,02-04-2020,0.05,0.1,0.2,6205,12410,24820
Mainland China,Henan,NA,02-13-2020,1169,10,296,02-04-2020,0.05,0.1,0.2,5845,11690,23380
Mainland China,Zhejiang,NA,02-13-2020,1145,0,360,02-04-2020,0.05,0.1,0.2,5725,11450,22900
Mainland China,Hunan,NA,02-13-2020,968,2,339,02-04-2020,0.05,0.1,0.2,4840,9680,19360
Mainland China,Anhui,NA,02-13-2020,910,5,157,02-04-2020,0.05,0.1,0.2,4550,9100,18200
Mainland China,Jiangxi,NA,02-13-2020,872,1,170,02-04-2020,0.05,0.1,0.2,4360,8720,17440
Mainland China,Jiangsu,NA,02-13-2020,570,0,139,02-04-2020,0.05,0.1,0.2,2850,5700,11400
Mainland China,Chongqing,NA,02-13-2020,529,4,128,02-04-2020,0.05,0.1,0.2,2645,5290,10580
Mainland China,Shandong,NA,02-13-2020,509,2,105,02-04-2020,0.05,0.1,0.2,2545,5090,10180
Mainland China,Sichuan,NA,02-13-2020,451,1,104,02-04-2020,0.05,0.1,0.2,2255,4510,9020
Mainland China,Heilongjiang,NA,02-13-2020,395,9,33,02-04-2020,0.05,0.1,0.2,1975,3950,7900
Mainland China,Beijing,NA,02-13-2020,366,3,69,02-04-2020,0.05,0.1,0.2,1830,3660,7320
Mainland China,Shanghai,NA,02-13-2020,315,1,62,02-04-2020,0.05,0.1,0.2,1575,3150,6300
Mainland China,Fujian,NA,02-13-2020,279,0,57,02-04-2020,0.05,0.1,0.2,1395,2790,5580
Mainland China,Hebei,NA,02-13-2020,265,3,68,02-04-2020,0.05,0.1,0.2,1325,2650,5300
Mainland China,Shaanxi,NA,02-13-2020,229,0,46,02-04-2020,0.05,0.1,0.2,1145,2290,4580
Mainland China,Guangxi,NA,02-13-2020,222,2,33,02-04-2020,0.05,0.1,0.2,1110,2220,4440
Others,Diamond Princess cruise ship,NA,02-13-2020,175,0,0,02-04-2020,0.05,0.1,0.2,875,1750,3500
Mainland China,Hainan,NA,02-13-2020,157,4,30,02-04-2020,0.05,0.1,0.2,785,1570,3140
Mainland China,Yunnan,NA,02-13-2020,156,0,27,02-04-2020,0.05,0.1,0.2,780,1560,3120
Mainland China,Guizhou,NA,02-13-2020,135,1,27,02-04-2020,0.05,0.1,0.2,675,1350,2700
Mainland China,Shanxi,NA,02-13-2020,126,0,36,02-04-2020,0.05,0.1,0.2,630,1260,2520
Mainland China,Tianjin,NA,02-13-2020,119,3,21,02-04-2020,0.05,0.1,0.2,595,1190,2380
Mainland China,Liaoning,NA,02-13-2020,117,1,22,02-04-2020,0.05,0.1,0.2,585,1170,2340
Mainland China,Gansu,NA,02-13-2020,90,2,39,02-04-2020,0.05,0.1,0.2,450,900,1800
Mainland China,Jilin,NA,02-13-2020,84,1,24,02-04-2020,0.05,0.1,0.2,420,840,1680
Mainland China,Ningxia,NA,02-13-2020,64,0,24,02-04-2020,0.05,0.1,0.2,320,640,1280
Mainland China,Xinjiang,NA,02-13-2020,63,1,6,02-04-2020,0.05,0.1,0.2,315,630,1260
Mainland China,Inner Mongolia,NA,02-13-2020,61,0,6,02-04-2020,0.05,0.1,0.2,305,610,1220
Singapore,NA,NA,02-13-2020,58,0,15,02-04-2020,0.05,0.1,0.2,290,580,1160
Hong Kong,Hong Kong,NA,02-13-2020,53,1,1,02-04-2020,0.05,0.1,0.2,265,530,1060
Thailand,NA,NA,02-13-2020,33,0,12,02-04-2020,0.05,0.1,0.2,165,330,660
Japan,NA,NA,02-13-2020,28,1,9,02-04-2020,0.05,0.1,0.2,140,280,560
South Korea,NA,NA,02-13-2020,28,0,7,02-04-2020,0.05,0.1,0.2,140,280,560
Malaysia,NA,NA,02-13-2020,19,0,3,02-04-2020,0.05,0.1,0.2,95,190,380
Mainland China,Qinghai,NA,02-13-2020,18,0,11,02-04-2020,0.05,0.1,0.2,90,180,360
Taiwan,Taiwan,NA,02-13-2020,18,0,1,02-04-2020,0.05,0.1,0.2,90,180,360
Germany,NA,NA,02-13-2020,16,0,1,02-04-2020,0.05,0.1,0.2,80,160,320
Vietnam,NA,NA,02-13-2020,16,0,7,02-04-2020,0.05,0.1,0.2,80,160,320
France,NA,NA,02-13-2020,11,0,2,02-04-2020,0.05,0.1,0.2,55,110,220
Macau,Macau,NA,02-13-2020,10,0,3,02-04-2020,0.05,0.1,0.2,50,100,200
UK,NA,NA,02-13-2020,9,0,1,02-04-2020,0.05,0.1,0.2,45,90,180
United Arab Emirates,NA,NA,02-13-2020,8,0,1,02-04-2020,0.05,0.1,0.2,40,80,160
Australia,Queensland,NA,02-13-2020,5,0,0,02-04-2020,0.05,0.1,0.2,25,50,100
Australia,New South Wales,NA,02-13-2020,4,0,4,02-04-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,02-13-2020,4,0,4,02-04-2020,0.05,0.1,0.2,20,40,80
Canada,British Columbia,British Columbia,02-13-2020,4,0,0,02-04-2020,0.05,0.1,0.2,20,40,80
India,NA,NA,02-13-2020,3,0,0,02-04-2020,0.05,0.1,0.2,15,30,60
Italy,NA,NA,02-13-2020,3,0,0,02-04-2020,0.05,0.1,0.2,15,30,60
Philippines,NA,NA,02-13-2020,3,1,1,02-04-2020,0.05,0.1,0.2,15,30,60
Australia,South Australia,NA,02-13-2020,2,0,0,02-04-2020,0.05,0.1,0.2,10,20,40
Canada,"Toronto, ON",Toronto,02-13-2020,2,0,0,02-04-2020,0.05,0.1,0.2,10,20,40
Russia,NA,NA,02-13-2020,2,0,2,02-04-2020,0.05,0.1,0.2,10,20,40
Spain,NA,NA,02-13-2020,2,0,0,02-04-2020,0.05,0.1,0.2,10,20,40
Belgium,NA,NA,02-13-2020,1,0,0,02-04-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,02-13-2020,1,0,1,02-04-2020,0.05,0.1,0.2,5,10,20
Canada,"London, ON",London,02-13-2020,1,0,1,02-04-2020,0.05,0.1,0.2,5,10,20
Finland,NA,NA,02-13-2020,1,0,1,02-04-2020,0.05,0.1,0.2,5,10,20
Mainland China,Tibet,NA,02-13-2020,1,0,1,02-04-2020,0.05,0.1,0.2,5,10,20
Nepal,NA,NA,02-13-2020,1,0,1,02-04-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,02-13-2020,1,0,1,02-04-2020,0.05,0.1,0.2,5,10,20
Sweden,NA,NA,02-13-2020,1,0,0,02-04-2020,0.05,0.1,0.2,5,10,20
Mainland China,Hubei,NA,02-14-2020,54406,1457,4774,02-05-2020,0.05,0.1,0.2,272030,544060,1088120
Mainland China,Guangdong,NA,02-14-2020,1261,2,362,02-05-2020,0.05,0.1,0.2,6305,12610,25220
Mainland China,Henan,NA,02-14-2020,1184,11,357,02-05-2020,0.05,0.1,0.2,5920,11840,23680
Mainland China,Zhejiang,NA,02-14-2020,1155,0,403,02-05-2020,0.05,0.1,0.2,5775,11550,23100
Mainland China,Hunan,NA,02-14-2020,988,2,364,02-05-2020,0.05,0.1,0.2,4940,9880,19760
Mainland China,Anhui,NA,02-14-2020,934,6,193,02-05-2020,0.05,0.1,0.2,4670,9340,18680
Mainland China,Jiangxi,NA,02-14-2020,900,1,187,02-05-2020,0.05,0.1,0.2,4500,9000,18000
Mainland China,Jiangsu,NA,02-14-2020,593,0,157,02-05-2020,0.05,0.1,0.2,2965,5930,11860
Mainland China,Chongqing,NA,02-14-2020,537,5,152,02-05-2020,0.05,0.1,0.2,2685,5370,10740
Mainland China,Shandong,NA,02-14-2020,523,2,136,02-05-2020,0.05,0.1,0.2,2615,5230,10460
Mainland China,Sichuan,NA,02-14-2020,463,1,114,02-05-2020,0.05,0.1,0.2,2315,4630,9260
Mainland China,Heilongjiang,NA,02-14-2020,419,11,47,02-05-2020,0.05,0.1,0.2,2095,4190,8380
Mainland China,Beijing,NA,02-14-2020,372,3,80,02-05-2020,0.05,0.1,0.2,1860,3720,7440
Mainland China,Shanghai,NA,02-14-2020,318,1,90,02-05-2020,0.05,0.1,0.2,1590,3180,6360
Mainland China,Hebei,NA,02-14-2020,283,3,87,02-05-2020,0.05,0.1,0.2,1415,2830,5660
Mainland China,Fujian,NA,02-14-2020,281,0,63,02-05-2020,0.05,0.1,0.2,1405,2810,5620
Mainland China,Shaanxi,NA,02-14-2020,230,0,54,02-05-2020,0.05,0.1,0.2,1150,2300,4600
Mainland China,Guangxi,NA,02-14-2020,226,2,36,02-05-2020,0.05,0.1,0.2,1130,2260,4520
Others,Diamond Princess cruise ship,NA,02-14-2020,218,0,0,02-05-2020,0.05,0.1,0.2,1090,2180,4360
Mainland China,Yunnan,NA,02-14-2020,162,0,36,02-05-2020,0.05,0.1,0.2,810,1620,3240
Mainland China,Hainan,NA,02-14-2020,159,4,43,02-05-2020,0.05,0.1,0.2,795,1590,3180
Mainland China,Guizhou,NA,02-14-2020,140,1,28,02-05-2020,0.05,0.1,0.2,700,1400,2800
Mainland China,Shanxi,NA,02-14-2020,127,0,38,02-05-2020,0.05,0.1,0.2,635,1270,2540
Mainland China,Tianjin,NA,02-14-2020,120,3,31,02-05-2020,0.05,0.1,0.2,600,1200,2400
Mainland China,Liaoning,NA,02-14-2020,119,1,29,02-05-2020,0.05,0.1,0.2,595,1190,2380
Mainland China,Gansu,NA,02-14-2020,90,2,39,02-05-2020,0.05,0.1,0.2,450,900,1800
Mainland China,Jilin,NA,02-14-2020,86,1,25,02-05-2020,0.05,0.1,0.2,430,860,1720
Mainland China,Ningxia,NA,02-14-2020,67,0,24,02-05-2020,0.05,0.1,0.2,335,670,1340
Singapore,NA,NA,02-14-2020,67,0,17,02-05-2020,0.05,0.1,0.2,335,670,1340
Mainland China,Inner Mongolia,NA,02-14-2020,65,0,6,02-05-2020,0.05,0.1,0.2,325,650,1300
Mainland China,Xinjiang,NA,02-14-2020,65,1,6,02-05-2020,0.05,0.1,0.2,325,650,1300
Hong Kong,Hong Kong,NA,02-14-2020,56,1,1,02-05-2020,0.05,0.1,0.2,280,560,1120
Thailand,NA,NA,02-14-2020,33,0,12,02-05-2020,0.05,0.1,0.2,165,330,660
Japan,NA,NA,02-14-2020,29,1,9,02-05-2020,0.05,0.1,0.2,145,290,580
South Korea,NA,NA,02-14-2020,28,0,7,02-05-2020,0.05,0.1,0.2,140,280,560
Malaysia,NA,NA,02-14-2020,19,0,3,02-05-2020,0.05,0.1,0.2,95,190,380
Mainland China,Qinghai,NA,02-14-2020,18,0,11,02-05-2020,0.05,0.1,0.2,90,180,360
Taiwan,Taiwan,NA,02-14-2020,18,0,2,02-05-2020,0.05,0.1,0.2,90,180,360
Germany,NA,NA,02-14-2020,16,0,1,02-05-2020,0.05,0.1,0.2,80,160,320
Vietnam,NA,NA,02-14-2020,16,0,7,02-05-2020,0.05,0.1,0.2,80,160,320
France,NA,NA,02-14-2020,11,0,2,02-05-2020,0.05,0.1,0.2,55,110,220
Macau,Macau,NA,02-14-2020,10,0,3,02-05-2020,0.05,0.1,0.2,50,100,200
UK,NA,NA,02-14-2020,9,0,1,02-05-2020,0.05,0.1,0.2,45,90,180
United Arab Emirates,NA,NA,02-14-2020,8,0,1,02-05-2020,0.05,0.1,0.2,40,80,160
Australia,Queensland,NA,02-14-2020,5,0,0,02-05-2020,0.05,0.1,0.2,25,50,100
Australia,New South Wales,NA,02-14-2020,4,0,4,02-05-2020,0.05,0.1,0.2,20,40,80
Australia,Victoria,NA,02-14-2020,4,0,4,02-05-2020,0.05,0.1,0.2,20,40,80
Canada,British Columbia,British Columbia,02-14-2020,4,0,0,02-05-2020,0.05,0.1,0.2,20,40,80
India,NA,NA,02-14-2020,3,0,0,02-05-2020,0.05,0.1,0.2,15,30,60
Italy,NA,NA,02-14-2020,3,0,0,02-05-2020,0.05,0.1,0.2,15,30,60
Philippines,NA,NA,02-14-2020,3,1,1,02-05-2020,0.05,0.1,0.2,15,30,60
Australia,South Australia,NA,02-14-2020,2,0,0,02-05-2020,0.05,0.1,0.2,10,20,40
Canada,"Toronto, ON",Toronto,02-14-2020,2,0,0,02-05-2020,0.05,0.1,0.2,10,20,40
Russia,NA,NA,02-14-2020,2,0,2,02-05-2020,0.05,0.1,0.2,10,20,40
Spain,NA,NA,02-14-2020,2,0,0,02-05-2020,0.05,0.1,0.2,10,20,40
Belgium,NA,NA,02-14-2020,1,0,0,02-05-2020,0.05,0.1,0.2,5,10,20
Cambodia,NA,NA,02-14-2020,1,0,1,02-05-2020,0.05,0.1,0.2,5,10,20
Canada,"London, ON",London,02-14-2020,1,0,1,02-05-2020,0.05,0.1,0.2,5,10,20
Egypt,NA,NA,02-14-2020,1,0,0,02-05-2020,0.05,0.1,0.2,5,10,20
Finland,NA,NA,02-14-2020,1,0,1,02-05-2020,0.05,0.1,0.2,5,10,20
Mainland China,Tibet,NA,02-14-2020,1,0,1,02-05-2020,0.05,0.1,0.2,5,10,20
Nepal,NA,NA,02-14-2020,1,0,1,02-05-2020,0.05,0.1,0.2,5,10,20
Sri Lanka,NA,NA,02-14-2020,1,0,1,02-05-2020,0.05,0.1,0.2,5,10,20
Sweden,NA,NA,02-14-2020,1,0,0,02-05-2020,0.05,0.1,0.2,5,10,20
Mainland China,Hubei,NA,02-15-2020,56249,1596,5623,02-06-2020,0.05,0.1,0.2,281245,562490,1124980
Mainland China,Guangdong,NA,02-15-2020,1294,2,410,02-06-2020,0.05,0.1,0.2,6470,12940,25880
Mainland China,Henan,NA,02-15-2020,1212,13,391,02-06-2020,0.05,0.1,0.2,6060,12120,24240
Mainland China,Zhejiang,NA,02-15-2020,1162,0,428,02-06-2020,0.05,0.1,0.2,5810,11620,23240
Mainland China,Hunan,NA,02-15-2020,1001,2,425,02-06-2020,0.05,0.1,0.2,5005,10010,20020
Mainland China,Anhui,NA,02-15-2020,950,6,221,02-06-2020,0.05,0.1,0.2,4750,9500,19000
Mainland China,Jiangxi,NA,02-15-2020,913,1,210,02-06-2020,0.05,0.1,0.2,4565,9130,18260
Mainland China,Jiangsu,NA,02-15-2020,604,0,186,02-06-2020,0.05,0.1,0.2,3020,6040,12080
Mainland China,Chongqing,NA,02-15-2020,544,5,184,02-06-2020,0.05,0.1,0.2,2720,5440,10880
Mainland China,Shandong,NA,02-15-2020,532,2,156,02-06-2020,0.05,0.1,0.2,2660,5320,10640
Mainland China,Sichuan,NA,02-15-2020,470,1,119,02-06-2020,0.05,0.1,0.2,2350,4700,9400
Mainland China,Heilongjiang,NA,02-15-2020,425,11,68,02-06-2020,0.05,0.1,0.2,2125,4250,8500
Mainland China,Beijing,NA,02-15-2020,375,4,98,02-06-2020,0.05,0.1,0.2,1875,3750,7500
Mainland China,Shanghai,NA,02-15-2020,326,1,124,02-06-2020,0.05,0.1,0.2,1630,3260,6520
Mainland China,Hebei,NA,02-15-2020,291,3,101,02-06-2020,0.05,0.1,0.2,1455,2910,5820
Mainland China,Fujian,NA,02-15-2020,285,0,71,02-06-2020,0.05,0.1,0.2,1425,2850,5700
Others,Diamond Princess cruise ship,NA,02-15-2020,285,0,0,02-06-2020,0.05,0.1,0.2,1425,2850,5700
Mainland China,Guangxi,NA,02-15-2020,235,2,44,02-06-2020,0.05,0.1,0.2,1175,2350,4700
Mainland China,Shaanxi,NA,02-15-2020,232,0,60,02-06-2020,0.05,0.1,0.2,1160,2320,4640
Mainland China,Yunnan,NA,02-15-2020,168,0,42,02-06-2020,0.05,0.1,0.2,840,1680,3360
Mainland China,Hainan,NA,02-15-2020,162,4,39,02-06-2020,0.05,0.1,0.2,810,1620,3240
Mainland China,Guizhou,NA,02-15-2020,143,1,41,02-06-2020,0.05,0.1,0.2,715,1430,2860
Mainland China,Shanxi,NA,02-15-2020,128,0,46,02-06-2020,0.05,0.1,0.2,640,1280,2560
Mainland China,Tianjin,NA,02-15-2020,122,3,37,02-06-2020,0.05,0.1,0.2,610,1220,2440
Mainland China,Liaoning,NA,02-15-2020,119,1,31,02-06-2020,0.05,0.1,0.2,595,1190,2380
Mainland China,Gansu,NA,02-15-2020,90,2,49,02-06-2020,0.05,0.1,0.2,450,900,1800
Mainland China,Jilin,NA,02-15-2020,88,1,26,02-06-2020,0.05,0.1,0.2,440,880,1760
Singapore,NA,NA,02-15-2020,72,0,18,02-06-2020,0.05,0.1,0.2,360,720,1440
Mainland China,Ningxia,NA,02-15-2020,70,0,33,02-06-2020,0.05,0.1,0.2,350,700,1400
Mainland China,Xinjiang,NA,02-15-2020,70,1,10,02-06-2020,0.05,0.1,0.2,350,700,1400
Mainland China,Inner Mongolia,NA,02-15-2020,68,0,7,02-06-2020,0.05,0.1,0.2,340,680,1360
Hong Kong,Hong Kong,NA,02-15-2020,56,1,1,02-06-2020,0.05,0.1,0.2,280,560,1120
